year,month,date,value
2017,10,24,79.17
2017,10,25,79.1
2017,10,26,72.87
2017,10,27,73.48
2017,10,28,66.85
2017,10,29,60.96
2017,10,30,74.46
2017,10,31,78.64
2017,11,1,66.23
2017,11,2,57.09
2017,11,3,64.98
2017,11,4,72.16
2017,11,5,78.98
2017,11,6,75.48
2017,11,7,61.97
2017,11,8,52.58
2017,11,9,53.91
2017,11,10,65.4
2017,11,11,77.51
2017,11,12,73.21
2017,11,13,57.6
2017,11,14,62.26
2017,11,15,64.79
2017,11,16,62.29
2017,11,17,69.66
2017,11,18,70.27
2017,11,19,57.21
2017,11,20,69.43
2017,11,21,68.83
2017,11,22,66.55
2017,11,23,68.62
2017,11,24,64.8
2017,11,25,63.55
2017,11,26,63.61
2017,11,27,66.18
2017,11,28,63.95
2017,11,29,60.26
2017,11,30,56.17
2017,12,1,59.77
2017,12,2,57.4
2017,12,3,56.87
2017,12,4,44.35
2017,12,5,32.05
2017,12,6,55.95
2017,12,7,68.37
2017,12,8,68.57
2017,12,9,64.53
2017,12,10,65.33
2017,12,11,59.87
2017,12,12,36.45
2017,12,13,55.26
2017,12,14,55.25
2017,12,15,65.04
2017,12,16,68.02
2017,12,17,66.02
2017,12,18,48.92
2017,12,19,44.29
2017,12,20,49.91
2017,12,21,65.01
2017,12,22,61.59
2017,12,23,63.0
2017,12,24,48.06
2017,12,25,35.79
2017,12,26,53.23
2017,12,27,44.52
2017,12,28,43.22
2017,12,29,54.7
2017,12,30,46.8
2017,12,31,35.21
2018,1,1,30.27
2018,1,2,48.67
2018,1,3,28.59
2018,1,4,48.01
2018,1,5,33.65
2018,1,6,43.32
2018,1,7,40.58
2018,1,8,50.88
2018,1,9,38.31
2018,1,10,35.44
2018,1,11,46.43
2018,1,12,31.12
2018,1,13,51.02
2018,1,14,63.02
2018,1,15,58.01
2018,1,16,59.48
2018,1,17,44.55
2018,1,18,58.26
2018,1,19,61.77
2018,1,20,68.75
2018,1,21,61.38
2018,1,22,60.62
2018,1,23,62.61
2018,1,24,63.95
2018,1,25,62.18
2018,1,26,55.82
2018,1,27,55.66
2018,1,28,59.14
2018,1,29,58.01
2018,1,30,78.76
2018,1,31,75.82
2018,2,1,74.25
2018,2,2,80.38
2018,2,3,69.4
2018,2,4,85.95
2018,2,5,63.88
2018,2,6,48.05
2018,2,7,53.96
2018,2,8,85.79
2018,2,9,89.73
2018,2,10,86.39
2018,2,11,46.27
2018,2,12,22.41
2018,2,13,67.0
2018,2,14,97.39
2018,2,15,95.24
2018,2,16,88.22
2018,2,17,81.02
2018,2,18,89.5
2018,2,19,92.52
2018,2,20,93.7
2018,2,21,85.57
2018,2,22,85.13
2018,2,23,87.26
2018,2,24,76.96
2018,2,25,67.0
2018,2,26,104.65
2018,2,27,94.48
2018,2,28,94.48
2018,3,1,100.11
2018,3,2,101.48
2018,3,3,105.45
2018,3,4,97.57
2018,3,5,101.8
2018,3,6,113.5
2018,3,7,113.19
2018,3,8,108.13
2018,3,9,107.89
2018,3,10,110.6
2018,3,11,111.35
2018,3,12,109.4
2018,3,13,109.29
2018,3,14,100.52
2018,3,15,84.87
2018,3,16,111.54
2018,3,17,115.69
2018,3,18,118.27
2018,3,19,113.57
2018,3,20,113.77
2018,3,21,92.51
2018,3,22,108.91
2018,3,23,112.77
2018,3,24,117.16
2018,3,25,118.25
2018,3,26,118.8
2018,3,27,115.44
2018,3,28,109.91
2018,3,29,120.45
2018,3,30,115.8
2018,3,31,107.63
2018,4,1,92.23
2018,4,2,107.92
2018,4,3,107.84
2018,4,4,102.1
2018,4,5,109.35
2018,4,6,98.43
2018,4,7,111.86
2018,4,8,96.52
2018,4,9,68.3
2018,4,10,117.69
2018,4,11,85.36
2018,4,12,116.7
2018,4,13,130.91
2018,4,14,136.09
2018,4,15,128.01
2018,4,16,102.4
2018,4,17,112.42
2018,4,18,134.47
2018,4,19,131.44
2018,4,20,93.97
2018,4,21,131.59
2018,4,22,136.7
2018,4,23,140.15
2018,4,24,130.57
2018,4,25,128.36
2018,4,26,118.77
2018,4,27,117.54
2018,4,28,114.58
2018,4,29,122.14
2018,4,30,102.98
2018,5,1,127.38
2018,5,2,124.84
2018,5,3,119.74
2018,5,4,119.09
2018,5,5,128.52
2018,5,6,119.87
2018,5,7,129.8
2018,5,8,128.76
2018,5,9,140.52
2018,5,10,140.38
2018,5,11,125.92
2018,5,12,123.56
2018,5,13,120.56
2018,5,14,125.2
2018,5,15,122.27
2018,5,16,110.5
2018,5,17,118.61
2018,5,18,119.14
2018,5,19,119.49
2018,5,20,129.87
2018,5,21,133.88
2018,5,22,128.58
2018,5,23,119.08
2018,5,24,116.24
2018,5,25,133.59
2018,5,26,135.81
2018,5,27,131.57
2018,5,28,119.66
2018,5,29,118.66
2018,5,30,94.49
2018,5,31,105.49
2018,6,1,107.73
2018,6,2,96.56
2018,6,3,122.64
2018,6,4,118.48
2018,6,5,119.23
2018,6,6,110.16
2018,6,7,102.82
2018,6,8,84.59
2018,6,9,115.06
2018,6,10,108.81
2018,6,11,123.23
2018,6,12,130.35
2018,6,13,112.07
2018,6,14,86.48
2018,6,15,79.77
2018,6,16,101.77
2018,6,17,110.62
2018,6,18,117.53
2018,6,19,134.84
2018,6,20,135.71
2018,6,21,129.34
2018,6,22,114.49
2018,6,23,123.8
2018,6,24,128.56
2018,6,25,133.05
2018,6,26,113.46
2018,6,27,101.51
2018,6,28,110.32
2018,6,29,111.49
2018,6,30,84.91
2018,7,1,52.24
2018,7,2,27.93
2018,7,3,82.95
2018,7,4,117.32
2018,7,5,122.58
2018,7,6,112.48
2018,7,7,114.04
2018,7,8,89.1
2018,7,9,83.82
2018,7,10,106.3
2018,7,11,75.57
2018,7,12,55.92
2018,7,13,86.73
2018,7,14,38.77
2018,7,15,98.05
2018,7,16,126.14
2018,7,17,134.74
2018,7,18,123.62
2018,7,19,114.12
2018,7,20,86.88
2018,7,21,88.66
2018,7,22,128.3
2018,7,23,96.3
2018,7,24,92.73
2018,7,25,83.87
2018,7,26,66.59
2018,7,27,61.66
2018,7,28,60.28
2018,7,29,58.85
2018,7,30,31.18
2018,7,31,40.27
2018,8,1,55.34
2018,8,2,32.44
2018,8,3,46.48
2018,8,4,64.38
2018,8,5,46.16
2018,8,6,72.75
2018,8,7,99.29
2018,8,8,124.2
2018,8,9,111.89
2018,8,10,109.57
2018,8,11,23.66
2018,8,12,44.98
2018,8,13,49.08
2018,8,14,98.48
2018,8,15,78.32
2018,8,16,126.88
2018,8,17,116.51
2018,8,18,110.52
2018,8,19,108.93
2018,8,20,69.29
2018,8,21,118.33
2018,8,22,77.18
2018,8,23,64.64
2018,8,24,51.05
2018,8,25,49.83
2018,8,26,57.84
2018,8,27,91.81
2018,8,28,108.34
2018,8,29,89.55
2018,8,30,47.38
2018,8,31,52.29
2018,9,1,93.75
2018,9,2,59.78
2018,9,3,70.23
2018,9,4,56.28
2018,9,5,41.09
2018,9,6,118.8
2018,9,7,101.99
2018,9,8,90.48
2018,9,9,118.7
2018,9,10,93.51
2018,9,11,85.26
2018,9,12,65.07
2018,9,13,83.2
2018,9,14,106.71
2018,9,15,109.49
2018,9,16,112.91
2018,9,17,111.43
2018,9,18,117.73
2018,9,19,116.91
2018,9,20,114.12
2018,9,21,47.98
2018,9,22,50.38
2018,9,23,76.99
2018,9,24,102.27
2018,9,25,76.6
2018,9,26,80.98
2018,9,27,99.86
2018,9,28,94.97
2018,9,29,104.2
2018,9,30,106.87
2018,10,1,112.11
2018,10,2,109.2
2018,10,3,107.89
2018,10,4,103.24
2018,10,5,103.89
2018,10,6,103.6
2018,10,7,100.88
2018,10,8,102.96
2018,10,9,96.3
2018,10,10,85.73
2018,10,11,94.48
2018,10,12,98.42
2018,10,13,91.0
2018,10,14,97.3
2018,10,15,97.7
2018,10,16,92.72
2018,10,17,88.04
2018,10,18,92.88
2018,10,19,93.84
2018,10,20,88.06
2018,10,21,87.56
2018,10,22,88.58
2018,10,23,85.98
2018,10,24,86.69
2018,10,25,85.66
2018,10,26,87.66
2018,10,27,85.91
2018,10,28,88.33
2018,10,29,87.74
2018,10,30,87.34
2018,10,31,88.8
2018,11,1,84.66
2018,11,2,71.54
2018,11,3,70.08
2018,11,4,67.91
2018,11,5,74.05
2018,11,6,75.98
2018,11,7,75.95
2018,11,8,65.73
2018,11,9,66.75
2018,11,10,69.59
2018,11,11,71.75
2018,11,12,63.77
2018,11,13,65.3
2018,11,14,41.77
2018,11,15,72.09
2018,11,16,75.14
2018,11,17,72.94
2018,11,18,66.31
2018,11,19,56.15
2018,11,20,63.59
2018,11,21,66.34
2018,11,22,65.27
2018,11,23,72.39
2018,11,24,73.48
2018,11,25,64.34
2018,11,26,63.65
2018,11,27,57.12
2018,11,28,50.23
2018,11,29,68.07
2018,11,30,58.03
2018,12,1,59.33
2018,12,2,58.51
2018,12,3,58.78
2018,12,4,54.26
2018,12,5,52.91
2018,12,6,56.01
2018,12,7,59.12
2018,12,8,62.98
2018,12,9,60.87
2018,12,10,56.65
2018,12,11,52.29
2018,12,12,30.48
2018,12,13,44.05
2018,12,14,57.57
2018,12,15,68.73
2018,12,16,68.34
2018,12,17,64.95
2018,12,18,70.84
2018,12,19,60.27
2018,12,20,60.5
2018,12,21,57.84
2018,12,22,57.27
2018,12,23,58.02
2018,12,24,57.25
2018,12,25,61.7
2018,12,26,59.95
2018,12,27,60.62
2018,12,28,63.45
2018,12,29,58.59
2018,12,30,53.21
2018,12,31,57.66
2019,1,1,61.91
2019,1,2,51.13
2019,1,3,55.59
2019,1,4,60.45
2019,1,5,55.92
2019,1,6,37.62
2019,1,7,49.47
2019,1,8,68.26
2019,1,9,66.11
2019,1,10,61.95
2019,1,11,52.87
2019,1,12,53.24
2019,1,13,52.41
2019,1,14,74.12
2019,1,15,59.75
2019,1,16,45.93
2019,1,17,59.2
2019,1,18,67.93
2019,1,19,67.59
2019,1,20,66.02
2019,1,21,56.07
2019,1,22,42.77
2019,1,23,41.91
2019,1,24,63.66
2019,1,25,31.02
2019,1,26,53.55
2019,1,27,75.23
2019,1,28,73.8
2019,1,29,76.85
2019,1,30,74.36
2019,1,31,71.34
2019,2,1,73.78
2019,2,2,77.21
2019,2,3,54.41
2019,2,4,53.3
2019,2,5,58.7
2019,2,6,36.25
2019,2,7,29.48
2019,2,8,55.9
2019,2,9,74.4
2019,2,10,79.68
2019,2,11,76.89
2019,2,12,67.63
2019,2,13,65.15
2019,2,14,38.44
2019,2,15,51.15
2019,2,16,57.2
2019,2,17,73.17
2019,2,18,92.38
2019,2,19,85.96
2019,2,20,56.18
2019,2,21,72.84
2019,2,22,89.92
2019,2,23,98.85
2019,2,24,57.76
2019,2,25,95.85
2019,2,26,65.04
2019,2,27,59.83
2019,2,28,107.1
2019,3,1,102.03
2019,3,2,50.55
2019,3,3,53.42
2019,3,4,95.04
2019,3,5,98.23
2019,3,6,110.49
2019,3,7,105.68
2019,3,8,109.37
2019,3,9,108.68
2019,3,10,109.8
2019,3,11,108.32
2019,3,12,95.48
2019,3,13,111.45
2019,3,14,98.47
2019,3,15,104.11
2019,3,16,115.58
2019,3,17,98.66
2019,3,18,106.08
2019,3,19,113.95
2019,3,20,117.02
2019,3,21,108.66
2019,3,22,115.58
2019,3,23,124.67
2019,3,24,122.65
2019,3,25,85.16
2019,3,26,122.86
2019,3,27,115.09
2019,3,28,109.47
2019,3,29,112.55
2019,3,30,116.42
2019,3,31,116.73
2019,4,1,127.74
2019,4,2,125.59
2019,4,3,125.99
2019,4,4,119.66
2019,4,5,116.89
2019,4,6,106.62
2019,4,7,103.63
2019,4,8,116.91
2019,4,9,124.38
2019,4,10,128.96
2019,4,11,121.09
2019,4,12,120.81
2019,4,13,132.5
2019,4,14,133.25
2019,4,15,134.43
2019,4,16,55.1
2019,4,17,81.69
2019,4,18,130.56
2019,4,19,131.45
2019,4,20,129.05
2019,4,21,126.27
2019,4,22,123.02
2019,4,23,124.0
2019,4,24,115.18
2019,4,25,110.73
2019,4,26,129.96
2019,4,27,138.38
2019,4,28,143.12
2019,4,29,137.84
2019,4,30,132.18
2019,5,1,128.78
2019,5,2,129.24
2019,5,3,103.13
2019,5,4,132.18
2019,5,5,143.64
2019,5,6,140.62
2019,5,7,142.45
2019,5,8,136.25
2019,5,9,136.73
2019,5,10,118.25
2019,5,11,135.27
2019,5,12,122.85
2019,5,13,126.31
2019,5,14,112.02
2019,5,15,134.46
2019,5,16,130.2
2019,5,17,136.5
2019,5,18,141.62
2019,5,19,135.38
2019,5,20,140.24
2019,5,21,136.8
2019,5,22,98.38
2019,5,23,129.48
2019,5,24,132.23
2019,5,25,149.09
2019,5,26,149.41
2019,5,27,146.77
2019,5,28,147.98
2019,5,29,145.18
2019,5,30,141.11
2019,5,31,136.91
2019,6,1,130.7
2019,6,2,129.38
2019,6,3,128.52
2019,6,4,132.94
2019,6,5,130.41
2019,6,6,120.06
2019,6,7,135.3
2019,6,8,133.42
2019,6,9,140.35
2019,6,10,131.5
2019,6,11,130.83
2019,6,12,116.72
2019,6,13,87.23
2019,6,14,138.37
2019,6,15,143.35
2019,6,16,115.64
2019,6,17,135.65
2019,6,18,118.09
2019,6,19,51.33
2019,6,20,115.15
2019,6,21,119.41
2019,6,22,118.99
2019,6,23,112.28
2019,6,24,78.31
2019,6,25,88.1
2019,6,26,83.89
2019,6,27,134.23
2019,6,28,136.79
2019,6,29,124.56
2019,6,30,100.45
2019,7,1,116.09
2019,7,2,83.73
2019,7,3,125.02
2019,7,4,138.05
2019,7,5,117.33
2019,7,6,28.83
2019,7,7,111.59
2019,7,8,106.45
2019,7,9,67.02
2019,7,10,63.11
2019,7,11,58.22
2019,7,12,76.59
2019,7,13,78.23
2019,7,14,102.66
2019,7,15,84.65
2019,7,16,85.04
2019,7,17,110.34
2019,7,18,111.02
2019,7,19,117.13
2019,7,20,103.38
2019,7,21,86.59
2019,7,22,118.93
2019,7,23,85.8
2019,7,24,26.76
2019,7,25,62.57
2019,7,26,72.93
2019,7,27,91.66
2019,7,28,107.11
2019,7,29,118.34
2019,7,30,104.59
2019,7,31,86.36
2019,8,1,104.24
2019,8,2,99.42
2019,8,3,89.73
2019,8,4,106.46
2019,8,5,81.53
2019,8,6,77.66
2019,8,7,102.55
2019,8,8,123.66
2019,8,9,93.19
2019,8,10,109.26
2019,8,11,80.39
2019,8,12,102.2
2019,8,13,105.51
2019,8,14,115.95
2019,8,15,101.18
2019,8,16,107.48
2019,8,17,105.17
2019,8,18,117.4
2019,8,19,68.12
2019,8,20,90.6
2019,8,21,38.54
2019,8,22,25.11
2019,8,23,112.45
2019,8,24,91.6
2019,8,25,105.89
2019,8,26,123.08
2019,8,27,128.03
2019,8,28,127.19
2019,8,29,106.91
2019,8,30,117.1
2019,8,31,97.61
2019,9,1,74.18
2019,9,2,127.98
2019,9,3,115.52
2019,9,4,103.62
2019,9,5,96.71
2019,9,6,87.63
2019,9,7,92.93
2019,9,8,117.77
2019,9,9,104.22
2019,9,10,101.67
2019,9,11,100.45
2019,9,12,86.72
2019,9,13,87.04
2019,9,14,59.16
2019,9,15,70.84
2019,9,16,82.67
2019,9,17,93.05
2019,9,18,60.25
2019,9,19,95.7
2019,9,20,71.97
2019,9,21,89.55
2019,9,22,52.33
2019,9,23,55.95
2019,9,24,68.52
2019,9,25,82.1
2019,9,26,60.51
2019,9,27,44.34
2019,9,28,55.17
2019,9,29,58.99
2019,9,30,59.59
2019,10,1,76.27
2019,10,2,70.69
2019,10,3,97.03
2019,10,4,104.38
2019,10,5,96.52
2019,10,6,100.45
2019,10,7,100.7
2019,10,8,99.99
2019,10,9,92.68
2019,10,10,90.27
2019,10,11,92.3
2019,10,12,90.14
2019,10,13,90.95
2019,10,14,84.67
2019,10,15,88.02
2019,10,16,91.92
2019,10,17,86.41
2019,10,18,67.98
2019,10,19,52.81
2019,10,20,46.94
2019,10,21,76.46
2019,10,22,82.46
2019,10,23,79.88
2019,10,24,87.05
2019,10,25,79.74
2019,10,26,80.39
2019,10,27,72.23
2019,10,28,52.79
2019,10,29,47.7
2019,10,30,35.66
2019,10,31,55.03
2019,11,1,57.25
2019,11,2,55.38
2019,11,3,67.29
2019,11,4,55.35
2019,11,5,77.98
2019,11,6,41.72
2019,11,7,62.12
2019,11,8,70.1
2019,11,9,78.49
2019,11,10,80.81
2019,11,11,69.24
2019,11,12,68.3
2019,11,13,64.92
2019,11,14,49.54
2019,11,15,69.02
2019,11,16,50.02
2019,11,17,77.1
2019,11,18,74.29
2019,11,19,69.29
2019,11,20,63.22
2019,11,21,55.76
2019,11,22,58.77
2019,11,23,55.2
2019,11,24,60.59
2019,11,25,57.92
2019,11,26,64.55
2019,11,27,56.89
2019,11,28,49.73
2019,11,29,44.16
2019,11,30,68.07
2019,12,1,64.16
2019,12,2,59.98
2019,12,3,68.53
2019,12,4,57.98
2019,12,5,55.0
2019,12,6,56.77
2019,12,7,58.01
2019,12,8,63.02
2019,12,9,61.03
2019,12,10,60.53
2019,12,11,50.62
2019,12,12,24.25
2019,12,13,4.73
2019,12,14,47.32
2019,12,15,58.55
2019,12,16,63.15
2019,12,17,25.85
2019,12,18,23.55
2019,12,19,40.59
2019,12,20,48.77
2019,12,21,40.41
2019,12,22,54.27
2019,12,23,30.39
2019,12,24,44.62
2019,12,25,36.7
2019,12,26,23.27
2019,12,27,42.41
2019,12,28,31.3
2019,12,29,41.52
2019,12,30,35.2
2019,12,31,48.29
2020,1,1,52.11
2020,1,2,47.84
2020,1,3,46.42
2020,1,4,65.05
2020,1,5,53.16
2020,1,6,59.73
2020,1,7,35.39
2020,1,8,25.11
2020,1,9,32.44
2020,1,10,37.48
2020,1,11,44.07
2020,1,12,42.22
2020,1,13,31.23
2020,1,14,50.23
2020,1,15,47.77
2020,1,16,17.64
2020,1,17,18.48
2020,1,18,28.09
2020,1,19,44.02
2020,1,20,31.5
2020,1,21,50.41
2020,1,22,60.15
2020,1,23,78.52
2020,1,24,78.02
2020,1,25,62.88
2020,1,26,55.65
2020,1,27,63.22
2020,1,28,62.27
2020,1,29,48.34
2020,1,30,81.02
2020,1,31,81.71
2020,2,1,74.88
2020,2,2,81.45
2020,2,3,77.34
2020,2,4,75.12
2020,2,5,82.53
2020,2,6,76.47
2020,2,7,75.66
2020,2,8,78.54
2020,2,9,78.76
2020,2,10,84.13
2020,2,11,83.93
2020,2,12,82.22
2020,2,13,83.6
2020,2,14,91.12
2020,2,15,96.86
2020,2,16,90.82
2020,2,17,83.95
2020,2,18,92.38
2020,2,19,82.62
2020,2,20,74.28
2020,2,21,62.4
2020,2,22,53.55
2020,2,23,64.41
2020,2,24,65.59
2020,2,25,60.7
2020,2,26,84.67
2020,2,27,68.45
2020,2,28,74.42
2020,2,29,94.26
2020,3,1,96.55
2020,3,2,97.57
2020,3,3,99.44
2020,3,4,84.56
2020,3,5,55.87
2020,3,6,53.23
2020,3,7,72.8
2020,3,8,111.03
2020,3,9,104.45
2020,3,10,102.18
2020,3,11,89.12
2020,3,12,106.56
2020,3,13,75.21
2020,3,14,82.09
2020,3,15,81.5
2020,3,16,86.45
2020,3,17,116.85
2020,3,18,115.17
2020,3,19,114.48
2020,3,20,105.52
2020,3,21,101.02
2020,3,22,105.53
2020,3,23,110.98
2020,3,24,106.64
2020,3,25,119.42
2020,3,26,117.22
2020,3,27,37.98
2020,3,28,125.96
2020,3,29,127.66
2020,3,30,126.73
2020,3,31,128.9
2020,4,1,126.34
2020,4,2,127.57
2020,4,3,133.05
2020,4,4,129.73
2020,4,5,129.45
2020,4,6,133.23
2020,4,7,133.15
2020,4,8,101.82
2020,4,9,134.64
2020,4,10,131.29
2020,4,11,129.23
2020,4,12,131.72
2020,4,13,132.66
2020,4,14,108.98
2020,4,15,105.79
2020,4,16,123.64
2020,4,17,98.15
2020,4,18,121.39
2020,4,19,112.63
2020,4,20,66.74
2020,4,21,130.92
2020,4,22,128.2
2020,4,23,90.57
2020,4,24,130.91
2020,4,25,97.64
2020,4,26,84.8
2020,4,27,104.84
2020,4,28,111.62
2020,4,29,129.05
2020,4,30,107.12
2020,5,1,123.07
2020,5,2,131.6
2020,5,3,118.84
2020,5,4,111.76
2020,5,5,99.19
2020,5,6,127.92
2020,5,7,142.78
2020,5,8,143.74
2020,5,9,136.56
2020,5,10,105.36
2020,5,11,139.1
2020,5,12,110.86
2020,5,13,110.67
2020,5,14,131.14
2020,5,15,133.13
2020,5,16,144.02
2020,5,17,148.47
2020,5,18,138.53
2020,5,19,143.96
2020,5,20,142.26
2020,5,21,145.01
2020,5,22,140.61
2020,5,23,139.16
2020,5,24,126.57
2020,5,25,147.3
2020,5,26,130.4
2020,5,27,129.34
2020,5,28,112.11
2020,5,29,113.64
2020,5,30,35.64
2020,5,31,90.12
2020,6,1,118.46
2020,6,2,134.17
2020,6,3,107.79
2020,6,4,43.84
2020,6,5,41.97
2020,6,6,135.58
2020,6,7,130.52
2020,6,8,124.23
2020,6,9,126.57
2020,6,10,121.19
2020,6,11,91.16
2020,6,12,120.02
2020,6,13,118.89
2020,6,14,113.4
2020,6,15,127.12
2020,6,16,136.59
2020,6,17,78.36
2020,6,18,94.2
2020,6,19,113.65
2020,6,20,112.04
2020,6,21,101.35
2020,6,22,103.45
2020,6,23,93.33
2020,6,24,91.04
2020,6,25,68.54
2020,6,26,106.19
2020,6,27,83.77
2020,6,28,102.91
2020,6,29,70.09
2020,6,30,117.69
2020,7,1,113.34
2020,7,2,114.32
2020,7,3,54.84
2020,7,4,88.5
2020,7,5,84.94
2020,7,6,69.31
2020,7,7,42.02
2020,7,8,100.91
2020,7,9,87.42
2020,7,10,79.91
2020,7,11,89.6
2020,7,12,110.02
2020,7,13,117.12
2020,7,14,75.4
2020,7,15,92.37
2020,7,16,104.94
2020,7,17,119.52
2020,7,18,87.22
2020,7,19,69.65
2020,7,20,78.0
2020,7,21,91.24
2020,7,22,100.19
2020,7,23,116.98
2020,7,24,109.04
2020,7,25,99.25
2020,7,26,112.78
2020,7,27,81.7
2020,7,28,80.12
2020,7,29,45.04
2020,7,30,67.31
2020,7,31,85.7
2020,8,1,90.78
2020,8,2,95.73
2020,8,3,70.11
2020,8,4,116.7
2020,8,5,110.39
2020,8,6,108.88
2020,8,7,124.81
2020,8,8,101.05
2020,8,9,76.74
2020,8,10,92.95
2020,8,11,85.95
2020,8,12,77.6
2020,8,13,38.2
2020,8,14,38.87
2020,8,15,84.14
2020,8,16,105.59
2020,8,17,121.38
2020,8,18,102.35
2020,8,19,67.56
2020,8,20,118.38
2020,8,21,110.61
2020,8,22,81.95
2020,8,23,91.06
2020,8,24,99.55
2020,8,25,112.39
2020,8,26,118.57
2020,8,27,109.84
2020,8,28,103.04
2020,8,29,104.36
2020,8,30,94.8
2020,8,31,123.91
2020,9,1,99.59
2020,9,2,73.23
2020,9,3,100.2
2020,9,4,109.09
2020,9,5,102.15
2020,9,6,89.15
2020,9,7,100.83
2020,9,8,98.09
2020,9,9,89.56
2020,9,10,89.73
2020,9,11,94.2
2020,9,12,75.25
2020,9,13,78.2
2020,9,14,58.16
2020,9,15,69.04
2020,9,16,72.23
2020,9,17,85.74
2020,9,18,93.15
2020,9,19,76.1
2020,9,20,114.12
2020,9,21,114.81
2020,9,22,108.55
2020,9,23,60.49
2020,9,24,50.09
2020,9,25,83.86
2020,9,26,93.17
2020,9,27,84.5
2020,9,28,100.29
2020,9,29,102.74
2020,9,30,108.2
2020,10,1,107.61
2020,10,2,102.0
2020,10,3,99.92
2020,10,4,89.9
2020,10,5,99.72
2020,10,6,101.95
2020,10,7,97.64
2020,10,8,94.45
2020,10,9,102.37
2020,10,10,104.02
2020,10,11,97.54
2020,10,12,95.21
2020,10,13,93.41
2020,10,14,87.54
2020,10,15,87.7
2020,10,16,89.47
2020,10,17,89.91
2020,10,18,80.41
2020,10,19,81.84
2020,10,20,96.66
2020,10,21,88.43
2020,10,22,81.49
2020,10,23,82.9
2020,10,24,84.91
2020,10,25,83.56
2020,10,26,82.21
2020,10,27,84.55
2020,10,28,84.66
2020,10,29,84.35
2020,10,30,88.62
2020,10,31,84.73
2020,11,1,63.46
2020,11,2,68.1
2020,11,3,65.98
2020,11,4,70.63
2020,11,5,55.99
2020,11,6,63.58
2020,11,7,63.9
2020,11,8,62.79
2020,11,9,68.75
2020,11,10,79.2
2020,11,11,77.95
2020,11,12,72.65
2020,11,13,71.32
2020,11,14,65.3
2020,11,15,63.72
2020,11,16,70.32
2020,11,17,74.73
2020,11,18,65.81
2020,11,19,51.1
2020,11,20,66.08
2020,11,21,74.46
2020,11,22,76.9
2020,11,23,65.3
2020,11,24,63.05
2020,11,25,56.33
2020,11,26,55.59
2020,11,27,67.95
2020,11,28,74.78
2020,11,29,70.21
2020,11,30,64.22
2020,12,1,60.12
2020,12,2,60.35
2020,12,3,54.26
2020,12,4,51.17
2020,12,5,54.52
2020,12,6,56.93
2020,12,7,53.37
2020,12,8,50.6
2020,12,9,44.9
2020,12,10,42.85
2020,12,11,32.21
2020,12,12,43.14
2020,12,13,60.93
2020,12,14,65.7
2020,12,15,54.97
2020,12,16,57.67
2020,12,17,65.03
2020,12,18,58.48
2020,12,19,54.01
2020,12,20,42.46
2020,12,21,55.66
2020,12,22,43.71
2020,12,23,58.23
2020,12,24,53.58
2020,12,25,66.33
2020,12,26,65.7
2020,12,27,55.67
2020,12,28,44.89
2020,12,29,54.38
2020,12,30,59.88
2020,12,31,45.08
2021,1,1,48.61
2021,1,2,45.47
2021,1,3,43.56
2021,1,4,47.06
2021,1,5,60.55
2021,1,6,57.11
2021,1,7,57.8
2021,1,8,35.6
2021,1,9,55.53
2021,1,10,56.81
2021,1,11,42.42
2021,1,12,46.66
2021,1,13,57.28
2021,1,14,48.74
2021,1,15,44.9
2021,1,16,51.7
2021,1,17,33.9
2021,1,18,42.91
2021,1,19,50.18
2021,1,20,61.34
2021,1,21,49.29
2021,1,22,34.09
2021,1,23,30.99
2021,1,24,51.04
2021,1,25,50.27
2021,1,26,41.69
2021,1,27,33.6
2021,1,28,40.54
2021,1,29,34.84
2021,1,30,46.41
2021,1,31,53.16
2021,2,1,56.7
2021,2,2,65.02
2021,2,3,73.34
2021,2,4,58.92
2021,2,5,64.73
2021,2,6,84.73
2021,2,7,85.95
2021,2,8,82.05
2021,2,9,75.58
2021,2,10,60.7
2021,2,11,69.98
2021,2,12,63.56
2021,2,13,70.12
2021,2,14,61.35
2021,2,15,81.52
2021,2,16,75.21
2021,2,17,84.31
2021,2,18,73.45
2021,2,19,83.52
2021,2,20,82.27
2021,2,21,86.38
2021,2,22,82.65
2021,2,23,84.15
2021,2,24,97.48
2021,2,25,101.66
2021,2,26,104.59
2021,2,27,100.4
2021,2,28,102.18
2021,3,1,107.12
2021,3,2,107.2
2021,3,3,107.59
2021,3,4,105.39
2021,3,5,106.88
2021,3,6,109.46
2021,3,7,101.28
2021,3,8,96.23
2021,3,9,98.59
2021,3,10,96.7
2021,3,11,102.48
2021,3,12,68.02
2021,3,13,95.6
2021,3,14,110.5
2021,3,15,106.52
2021,3,16,95.27
2021,3,17,101.59
2021,3,18,95.02
2021,3,19,78.42
2021,3,20,110.98
2021,3,21,114.64
2021,3,22,108.77
2021,3,23,106.7
2021,3,24,117.55
2021,3,25,119.07
2021,3,26,116.96
2021,3,27,113.59
2021,3,28,109.77
2021,3,29,106.45
2021,3,30,113.09
2021,3,31,131.24
2021,4,1,130.64
2021,4,2,129.27
2021,4,3,130.08
2021,4,4,129.91
2021,4,5,108.81
2021,4,6,107.41
2021,4,7,111.91
2021,4,8,116.58
2021,4,9,121.2
2021,4,10,130.12
2021,4,11,126.75
2021,4,12,119.61
2021,4,13,122.34
2021,4,14,124.95
2021,4,15,113.66
2021,4,16,116.15
2021,4,17,99.95
